2010,10,12,1288,2010-10-12T00:21:28Z,0,40.6438845363,-73.78280639649999,23261
2010,10,11,73280,2010-10-11T20:21:20Z,0,40.74137425,-73.9881052167,16907
2010,10,11,73242,2010-10-11T20:20:42Z,0,40.741388197,-73.98945450779999,12973
2010,10,11,390,2010-10-11T00:06:30Z,0,40.724910334499995,-73.9946207517,341255
2010,10,10,79237,2010-10-10T22:00:37Z,0,40.729768314,-73.9985353275,260957
2010,10,10,76634,2010-10-10T21:17:14Z,0,40.7285271242,-73.9968681335,1933724
2010,10,10,64024,2010-10-10T17:47:04Z,0,40.7417466987,-73.993421425,105068
2010,10,9,85870,2010-10-09T23:51:10Z,0,40.7341933833,-74.0041635333,34817
2010,10,9,80827,2010-10-09T22:27:07Z,0,40.7425115937,-74.0060305595,27836
2010,10,9,77966,2010-10-09T21:39:26Z,0,40.742396165900004,-74.0075433254,15079
2010,10,9,77765,2010-10-09T21:36:05Z,0,40.742396165900004,-74.0075433254,15079
2010,10,9,75923,2010-10-09T21:05:23Z,0,40.7358847426,-74.0049684048,22806
2010,10,9,75347,2010-10-09T20:55:47Z,0,40.727525353400004,-73.9853990078,1365909
2010,10,9,5823,2010-10-09T01:37:03Z,0,40.756879967399996,-73.98622512819999,11844
2010,10,8,78517,2010-10-08T21:48:37Z,0,40.7074172208,-74.0113627911,11742
2010,10,8,78348,2010-10-08T21:45:48Z,0,40.7071727167,-74.0105454333,19822
2010,10,8,78232,2010-10-08T21:43:52Z,0,40.7070708167,-74.0119528667,15169
2010,10,8,78182,2010-10-08T21:43:02Z,0,40.705823135,-73.9966964722,11794
2010,10,8,70116,2010-10-08T19:28:36Z,0,40.769378040700005,-73.9630830288,1567837
2010,10,8,62667,2010-10-08T17:24:27Z,0,40.780805463200004,-73.9764726162,35513
2010,10,8,468,2010-10-08T00:07:48Z,0,40.7317243329,-74.0033376217,87914
2010,10,7,83890,2010-10-07T23:18:10Z,0,40.7308686424,-73.9975655079,16397
2010,10,7,79111,2010-10-07T21:58:31Z,0,40.7422010764,-73.9879953861,17710
2010,10,7,75721,2010-10-07T21:02:01Z,0,40.7458101407,-73.98822069170001,60450
2010,10,7,73908,2010-10-07T20:31:48Z,0,40.7484436586,-73.9857316017,12313
2010,10,7,72884,2010-10-07T20:14:44Z,0,40.7515076167,-73.9755,34484
2010,10,7,55660,2010-10-07T15:27:40Z,0,40.6438845363,-73.78280639649999,23261
2010,9,6,66553,2010-09-06T18:29:13Z,5,40.761176868,-73.9868709323,458146
2010,9,6,50092,2010-09-06T13:54:52Z,5,40.7637712634,-73.9777493477,490887
2010,9,6,14519,2010-09-06T04:01:59Z,5,40.7563951,-73.98525065,906408
2010,9,6,643,2010-09-06T00:10:43Z,5,40.7568352692,-73.985055685,84240
2010,8,30,15983,2010-08-30T04:26:23Z,5,40.7563951,-73.98525065,906408
2010,8,16,13640,2010-08-16T03:47:20Z,5,40.6438845363,-73.78280639649999,23261
2010,10,6,75093,2010-10-06T20:51:33Z,8,40.645919692,-73.7779355049,17417
2010,10,6,73394,2010-10-06T20:23:14Z,8,40.6438845363,-73.78280639649999,23261
2010,10,5,70181,2010-10-05T19:29:41Z,8,40.73850238,-74.00378865,164424
2010,10,5,23955,2010-10-05T06:39:15Z,8,40.7319546167,-73.9838675167,24785
2010,10,4,68253,2010-10-04T18:57:33Z,8,40.74137425,-73.9881052167,16907
2010,10,14,8367,2010-10-14T02:19:27Z,15,40.758804975,-73.985171702,1545684
2010,10,14,8339,2010-10-14T02:18:59Z,15,40.7595343138,-73.9854497778,78751
2010,10,14,8318,2010-10-14T02:18:38Z,15,40.7592880667,-73.9851307833,11848
2010,10,14,8282,2010-10-14T02:18:02Z,15,40.756879967399996,-73.98622512819999,11844
2010,10,14,8220,2010-10-14T02:17:00Z,15,40.75925219,-73.98482728,327028
2010,10,14,8208,2010-10-14T02:16:48Z,15,40.7592529943,-73.9856243134,285517
2010,10,13,57148,2010-10-13T15:52:28Z,15,40.7532308669,-73.982180357,11835
2010,10,13,57056,2010-10-13T15:50:56Z,15,40.7563923486,-73.9860105515,48524
2010,10,13,56962,2010-10-13T15:49:22Z,15,40.756879967399996,-73.98622512819999,11844
2010,10,13,17696,2010-10-13T04:54:56Z,15,40.7457360833,-73.9723638333,114822
2010,10,13,15036,2010-10-13T04:10:36Z,15,40.6438845363,-73.78280639649999,23261
2010,8,1,63729,2010-08-01T17:42:09Z,15,40.6438845363,-73.78280639649999,23261
2010,7,27,81308,2010-07-27T22:35:08Z,15,40.6438845363,-73.78280639649999,23261
2010,7,27,63587,2010-07-27T17:39:47Z,15,40.7484436586,-73.9857316017,12313
2010,7,27,57054,2010-07-27T15:50:54Z,15,40.741388197,-73.98945450779999,12973
2010,7,27,10944,2010-07-27T03:02:24Z,15,40.756879967399996,-73.98622512819999,11844
2010,7,27,10714,2010-07-27T02:58:34Z,15,40.755652786700004,-73.9857530594,54888
2010,7,27,10626,2010-07-27T02:57:06Z,15,40.75408691,-73.98391765,323968
2010,7,27,10601,2010-07-27T02:56:41Z,15,40.754401251,-73.984031604,1433726
2010,7,27,10577,2010-07-27T02:56:17Z,15,40.753816036799996,-73.983618021,11834
